chembl_id,smiles,ic50,units,pIC50
CHEMBL5197175,CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cnc(C(F)(F)F)n3)[C@H](C)C2)cn1,6000.0,nM,5.221848749616356
CHEMBL5193432,CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cc(Cl)cn3)[C@H](C)C2)cn1,2800.0,nM,5.552841968657781
CHEMBL5181086,COc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,20000.0,nM,4.698970004336019
CHEMBL5175118,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(OC(C)C)nc3)C[C@H]2C)n1,20000.0,nM,4.698970004336019
CHEMBL5203452,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(OC4CCC4)nc3)C[C@H]2C)n1,20000.0,nM,4.698970004336019
CHEMBL5192208,Cc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,20000.0,nM,4.698970004336019
CHEMBL5183818,CCc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,20000.0,nM,4.698970004336019
CHEMBL5195689,CCCc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,20000.0,nM,4.698970004336019
CHEMBL5205683,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C4CC4)nc3)C[C@H]2C)n1,13000.0,nM,4.886056647693163
CHEMBL5183171,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(C)(C)C)nc3)C[C@H]2C)n1,20000.0,nM,4.698970004336019
CHEMBL5206539,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(N4CCCC4)nc3)C[C@H]2C)n1,20000.0,nM,4.698970004336019
CHEMBL5181702,COc1ccc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,20000.0,nM,4.698970004336019
CHEMBL5208280,CCOc1ccc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,20000.0,nM,4.698970004336019
CHEMBL5201967,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3ccc(C(F)(F)F)nc3)C[C@H]2C)n1,5200.0,nM,5.2839966563652006
CHEMBL3971056,C[C@@H]1CN(c2sc(Br)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,340.0,nM,6.468521082957745
CHEMBL5202301,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2C)n1,20000.0,nM,4.698970004336019
CHEMBL3980161,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3nc4ccc(-c5noc(C)n5)cc4[nH]3)C[C@H]2C)n1,18000.0,nM,4.7447274948966935
CHEMBL5172456,NCc1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,40000.0,nM,4.3979400086720375
CHEMBL5205410,CNCc1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,10000.0,nM,5.0
CHEMBL5095218,C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,21000.0,nM,4.6777807052660805
CHEMBL5181350,C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]cnc21,23000.0,nM,4.638272163982407
CHEMBL5176104,N=C1N[C@H]2[C@H](CN3C(=O)CCC3=O)NC(=N)N3C[C@H](NC(=O)c4cccc5c4CCCC5)C(O)(O)[C@]23N1,100000.0,nM,4.0
CHEMBL5081193,O=C(Nc1ccn(-c2ccnc(F)c2)n1)C1(c2ccccc2F)CC1,30000.0,nM,4.522878745280337
CHEMBL3937515,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,8100.0,nM,5.0915149811213505
CHEMBL5174392,CC1(C)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,5800.0,nM,5.236572006437063
CHEMBL3301601,CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,2200.0,nM,5.657577319177793
CHEMBL5198665,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N2)n1,44000.0,nM,4.356547323513812
CHEMBL5208596,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@@](C)(CF)C(=N)N3)c2)cn1,14670.0,nM,4.833569886156718
CHEMBL5195634,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(CF)C(=N)N3)c2)cn1,55180.0,nM,4.258218303856833
CHEMBL5203915,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N3)c2)cn1,60000.0,nM,4.221848749616356
CHEMBL5170080,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(C(F)F)C(=N)N3)c2)cn1,60000.0,nM,4.221848749616356
CHEMBL5194897,C[C@]1(CF)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,54230.0,nM,4.265760395564545
CHEMBL5170892,C[C@@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS(=O)(=O)[C@](C)(CF)C(=N)N1,25560.0,nM,4.592439150513638
CHEMBL5204704,C[C@@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N1,2424.0,nM,5.6154673845057514
CHEMBL5197842,C[C@@]1(C(F)F)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,24240.0,nM,4.6154673845057514
CHEMBL5190011,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(CF)C(=N)N2)n1,26850.0,nM,4.571055709964425
CHEMBL5203401,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@](C)(CF)C(=N)N2)n1,23120.0,nM,4.636012170251509
CHEMBL5195553,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@](C)(C(F)F)C(=N)N2)n1,38900.0,nM,4.410050398674292
CHEMBL5205647,NC(=S)c1ccc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1,6800.0,nM,5.167491087293763
CHEMBL5188786,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,60000.0,nM,4.221848749616356
CHEMBL5177566,OCCN1CCN(c2ccc(Nc3cc(Oc4cn(C5CC5)nc4C4CCOCC4)ccn3)cc2C(F)(F)F)CC1,20000.0,nM,4.698970004336019
CHEMBL5177357,CC1CN(CCOC(=O)c2ccc(N)cc2)CC(C)O1,30000.0,nM,4.522878745280337
CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,410.0,nM,6.3872161432802645
CHEMBL5205903,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)cc2)CC1,1100.0,nM,5.958607314841775
CHEMBL5197899,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1,3610.0,nM,5.442492798094342
CHEMBL5200580,COc1cc(-c2ccc(C#N)cc2)ccc1Oc1cc(N)nc(Nc2ccc(C#N)cc2)n1,40000.0,nM,4.3979400086720375
CHEMBL5200272,O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,100000.0,nM,4.0
CHEMBL5201666,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,35000.0,nM,4.455931955649724
CHEMBL5171625,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NC(=O)c4ccc5c(c4)OCCO5)CO3)c2n1,100000.0,nM,4.0
CHEMBL5190565,O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(cn2)OCCC3)CO1,125000.0,nM,3.9030899869919438
CHEMBL5195074,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(cn2)OCCC3)CO1,53000.0,nM,4.275724130399211
CHEMBL5204820,O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(nn2)OCCS3)CO1,200000.0,nM,3.6989700043360187
CHEMBL5209188,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(nn2)OCCS3)CO1,200000.0,nM,3.6989700043360187
CHEMBL5197477,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(nn2)OCCO3)CO1,200000.0,nM,3.6989700043360187
CHEMBL5183589,O=C1COc2ccc(CN[C@H]3CO[C@H](CC4Cn5c(=O)ccc6ncc(F)c4c65)OC3)nc2N1,97000.0,nM,4.013228265733755
CHEMBL5197372,O=C1COc2ccc(CN[C@H]3CO[C@H](CC4Cn5c(=O)ccc6ccc(F)c4c65)OC3)nc2N1,30000.0,nM,4.522878745280337
CHEMBL5177294,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NC(=O)c4ccc5c(n4)NC(=O)CO5)CO3)c2n1,100000.0,nM,4.0
CHEMBL5208691,O=C1CSc2ccc(CN[C@H]3CO[C@H](CC4Cn5c(=O)ccc6ncc(F)c4c65)OC3)nc2N1,55000.0,nM,4.259637310505756
CHEMBL5196889,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NC(=O)c4ccc5c(n4)NC(=O)CS5)CO3)c2n1,100000.0,nM,4.0
CHEMBL5194116,Cc1n[nH]c(C)c1-c1ccc(NC(=O)[C@@H](NC(=O)c2ccnn2C(C)C)C(C2CC2)C2CC2)cc1,30000.0,nM,4.522878745280337
CHEMBL5095095,C[C@H](CC[C@](C)(O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,30000.0,nM,4.522878745280337
CHEMBL5195724,N[C@@H]1C[C@@H]1c1ccc(Br)cc1,18000.0,nM,4.7447274948966935
CHEMBL4285048,N[C@H]1C[C@@H]1c1ccc(Br)cc1,13000.0,nM,4.886056647693163
CHEMBL5197683,N[C@@H]1C[C@@H]1c1ccc(Br)c(F)c1,44000.0,nM,4.356547323513812
CHEMBL5204816,N[C@H]1C[C@@H]1c1ccc(Br)c(F)c1,16000.0,nM,4.795880017344075
CHEMBL5206853,N[C@@H]1C[C@@H]1c1ccc(Br)c(F)c1F,35000.0,nM,4.455931955649724
CHEMBL5176392,N[C@H]1C[C@@H]1c1ccc(Br)c(F)c1F,15000.0,nM,4.823908740944319
CHEMBL5206551,N[C@@H]1C[C@@H]1c1cc(F)c(Br)cc1F,7300.0,nM,5.136677139879544
CHEMBL5186086,N[C@H]1C[C@@H]1c1cc(F)c(Br)cc1F,7700.0,nM,5.113509274827518
CHEMBL5179476,Cc1cc(=O)n(-c2ccc(N3CCC(Cc4ccc(Cl)c(F)c4)CC3)c(Cl)c2)c(C)n1,30000.0,nM,4.522878745280337
CHEMBL4447540,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1nc2cnccc2s1,30000.0,nM,4.522878745280337
CHEMBL5181337,FC(F)(F)Oc1ccc(Oc2ccc(CN3CCC4(CC3)OCCc3sccc34)cc2)cc1,1500.0,nM,5.823908740944319
CHEMBL5181555,Cc1n[nH]c2ccc(NS(=O)(=O)CCCCF)cc12,50000.0,nM,4.301029995663981
CHEMBL2098221,CCCCS(=O)(=O)Nc1ccc2cnn(C)c2c1,50000.0,nM,4.301029995663981
CHEMBL5186224,Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4csc(C)n4)n3)s2)n1,50000.0,nM,4.301029995663981
CHEMBL3612958,COc1ccn2nc(C)c(C(=O)NCc3ccc(N4CCC(c5ccc(OC(F)(F)F)cc5)CC4)cc3)c2c1,30000.0,nM,4.522878745280337
CHEMBL5199365,CCSc1ncc(CN2CCN(c3nc4ccccc4o3)CC2)cn1,1200.0,nM,5.920818753952375
CHEMBL5170592,Cn1nncc1-c1cnn([C@H](CCOC(F)F)c2ccc(-c3c(-n4cc(Cl)nn4)ccc(Cl)c3F)c[n+]2[O-])c1,10000.0,nM,5.0
CHEMBL5199076,Cc1cc2c(C(N)=O)c(N)n(-c3c(C)ccc(O)c3C)c2nc1C,100000.0,nM,4.0
CHEMBL5194114,CCCCNC(=O)c1c(O)c2sccc2n(Cc2ccccc2)c1=O,23450.0,nM,4.629857152948898
CHEMBL5193591,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)ccnc3Cl)cc2F)c1=O,10000.0,nM,5.0
CHEMBL5193821,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)cnc(OC)c3Cl)cc2F)c1=O,10000.0,nM,5.0
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,30000.0,nM,4.522878745280337
CHEMBL5179012,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)OC(OC(=O)[C@H](N)C(C)C)C(C)C)C(C)(C)C,8800.0,nM,5.055517327849832
CHEMBL5175496,Cc1cccnc1Nc1nc(-c2ccc(OC3CCN(C4CC4)CC3(F)F)cn2)ns1,30000.0,nM,4.522878745280337
CHEMBL5195379,Cc1cccnc1Nc1nc(-c2ccc(OC3CC4(C3)CN(C3CC3)C4)cn2)ns1,203.0,nM,6.692503962086787
CHEMBL5196777,Cc1cccnc1Nc1nc(-c2ccc(OC3CCN(C4CC4)CC3)cn2)ns1,3460.0,nM,5.460923901207224
CHEMBL5176964,CC(C)Oc1ccc(-c2nsc(Nc3ncccc3N(C)C)n2)nc1,11400.0,nM,4.943095148663527
CHEMBL5180568,CC(=O)N(C)c1cccnc1Nc1nc(-c2ccc(OC(C)C)cn2)ns1,30000.0,nM,4.522878745280337
CHEMBL5186637,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n(C1CCN(C)CC1)c(=O)n2C,9700.0,nM,5.013228265733755
CHEMBL5198414,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@H]1CCN(C)C1)c(=O)n2C,16000.0,nM,4.795880017344075
CHEMBL5198162,Cc1cc2nnccc2cc1Nc1ncc2c(n1)n(C1CCN(C)CC1)c(=O)n2C,40000.0,nM,4.3979400086720375
CHEMBL5196848,Cc1cc2nccnc2cc1Nc1ncc2c(n1)n(C1CCN(C)CC1)c(=O)n2C,2300.0,nM,5.638272163982407
CHEMBL5192430,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n(C1CCNCC1)c(=O)n2C,24000.0,nM,4.619788758288394
CHEMBL5182028,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CCN(C)C1)c(=O)n2C,9600.0,nM,5.017728766960431
CHEMBL5191577,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@H]1CCN(CCO)C1)c(=O)n2C,30000.0,nM,4.522878745280337
CHEMBL5204870,COCCN1CC[C@H](n2c(=O)n(C)c3cnc(Nc4cc5cccnc5cc4C)nc32)C1,20000.0,nM,4.698970004336019
CHEMBL5197250,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@H]1CCN(C3COC3)C1)c(=O)n2C,38000.0,nM,4.42021640338319
CHEMBL5179972,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CN(C)C[C@H]1F)c(=O)n2C,40000.0,nM,4.3979400086720375
CHEMBL5182752,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CN(C)C[C@@H]1F)c(=O)n2C,24000.0,nM,4.619788758288394
CHEMBL5170489,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CNC[C@H]1F)c(=O)n2C,75000.0,nM,4.1249387366083
CHEMBL5178837,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CNC[C@@H]1F)c(=O)n2C,40000.0,nM,4.3979400086720375
CHEMBL5184753,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)n1,24000.0,nM,4.619788758288394
CHEMBL5194911,O=C(Nc1nnc(-c2ccc(Br)cc2)o1)c1ccc([N+](=O)[O-])o1,10000.0,nM,5.0
CHEMBL5184352,COc1ccc2ccc(=O)n(CCN[C@@H]3CC[C@@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,5000.0,nM,5.301029995663981
CHEMBL5205047,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,3000.0,nM,5.522878745280337
CHEMBL5190832,COc1ccc2ccc(=O)n(CCN[C@@H]3CC[C@@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,10000.0,nM,5.0
CHEMBL5201228,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,5000.0,nM,5.301029995663981
CHEMBL5184104,COc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,32000.0,nM,4.494850021680094
CHEMBL5194618,COc1ccc2ncc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,7000.0,nM,5.154901959985743
CHEMBL5172094,COc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,9000.0,nM,5.045757490560675
CHEMBL5195268,N#Cc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,100000.0,nM,4.0
CHEMBL5172158,N#Cc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,100000.0,nM,4.0
CHEMBL5182200,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CS4)c2n1,4000.0,nM,5.3979400086720375
CHEMBL5206169,N#Cc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CS4)c2c1,20000.0,nM,4.698970004336019
CHEMBL5170129,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ncc4c(n3)NC(=O)CO4)c2n1,32000.0,nM,4.494850021680094
CHEMBL5195721,O=C1COc2ccc(N3C(=O)O[C@H]4C[C@@H](NCCCn5c(=O)cnc6ccc(F)cc65)CC[C@@H]43)nc2N1,13000.0,nM,4.886056647693163
CHEMBL5199405,N#Cc1ccc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,7000.0,nM,5.154901959985743
CHEMBL5198597,COc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,100000.0,nM,4.0
CHEMBL5177076,N#Cc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,100000.0,nM,4.0
CHEMBL5206780,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC2=O,3400.0,nM,5.468521082957745
CHEMBL5177739,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)NC2=O,5900.0,nM,5.229147988357856
CHEMBL5192409,Cc1cc(C)cc(-n2nc(-c3ccc(C(F)(F)F)cc3O)nc2-c2ccccc2O)c1,30000.0,nM,4.522878745280337
CHEMBL5182301,N#Cc1ccc(-c2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,1000.0,nM,6.0
CHEMBL5177918,N#Cc1ccc(-c2ccc3c(ccc(=O)n3CC(=O)N3CCCCC3)c2)cc1,17000.0,nM,4.769551078621726
CHEMBL5196338,N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,1000.0,nM,6.0
CHEMBL5202508,N#Cc1ccc(Oc2ccc3nc(OCCN4CCCCC4)ccc3c2)cc1,1000.0,nM,6.0
CHEMBL5194066,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCCCC4)ccc3c2)cc1,6400.0,nM,5.1938200260161125
CHEMBL5173050,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCOCC4)ccc3c2)cc1,6700.0,nM,5.173925197299174
CHEMBL5208962,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCNCC4)ccc3c2)cc1,1800.0,nM,5.7447274948966935
CHEMBL5178152,CN1CCN(C(=O)COc2ccc3cc(Oc4ccc(C#N)cc4)ccc3n2)CC1,4900.0,nM,5.309803919971486
CHEMBL5194991,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCNC(=O)C4)ccc3c2)cc1,2600.0,nM,5.585026652029182
CHEMBL5186539,N#Cc1ccc(Oc2ccc3nc(OCC(=O)NCC(N)=O)ccc3c2)cc1,30000.0,nM,4.522878745280337
CHEMBL5197085,O=C(COc1ccc2cc(Oc3ccccn3)ccc2n1)N1CCCCC1,30000.0,nM,4.522878745280337
CHEMBL5179783,O=C(COc1ccc2cc(Oc3ccccn3)ccc2n1)N1CCNCC1,30000.0,nM,4.522878745280337
CHEMBL5186480,CN1CCN(C(=O)COc2ccc3cc(Oc4ccccn4)ccc3n2)CC1,30000.0,nM,4.522878745280337
CHEMBL5195306,O=C1CN(C(=O)COc2ccc3cc(Oc4ccccn4)ccc3n2)CCN1,30000.0,nM,4.522878745280337
CHEMBL5174656,NC(=O)CNC(=O)COc1ccc2cc(Oc3ccccn3)ccc2n1,30000.0,nM,4.522878745280337
CHEMBL5180334,O=C(COc1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCCCC1,22000.0,nM,4.657577319177793
CHEMBL5173502,O=C(COc1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,12300.0,nM,4.910094888560602
CHEMBL5197315,CN1CCN(C(=O)COc2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)CC1,19600.0,nM,4.707743928643524
CHEMBL5203589,O=C1CN(C(=O)COc2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)CCN1,30000.0,nM,4.522878745280337
CHEMBL3964900,N#Cc1ccc(Oc2ccc3nc(C(=O)N4CCNCC4)ccc3c2)cc1,5200.0,nM,5.2839966563652006
CHEMBL5170090,N#Cc1ccc(COc2ccc3nc(C(=O)N4CCNCC4)ccc3c2)cc1,5610.0,nM,5.251037138743839
CHEMBL3926656,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cc3)ccc2n1)N1CCNCC1,5910.0,nM,5.228412519118745
CHEMBL3971777,O=C(c1ccc2cc(Oc3ccc(S(=O)(=O)C(F)(F)F)cc3)ccc2n1)N1CCNCC1,4270.0,nM,5.369572124974976
CHEMBL3962762,CC(=O)c1ccc(Oc2ccc3nc(C(=O)N4CCNCC4)ccc3c2)cc1,23600.0,nM,4.627087997029894
CHEMBL3903851,CN1CCN(C(=O)c2ccc3cc(Oc4ccccn4)ccc3n2)CC1,16800.0,nM,4.774690718274137
CHEMBL3935612,O=C(c1ccc2cc(Oc3ccc(F)cn3)ccc2n1)N1CCNCC1,17000.0,nM,4.769551078621726
CHEMBL3893530,O=C(c1ccc2cc(Oc3ccc(C(F)F)cn3)ccc2n1)N1CCNCC1,29500.0,nM,4.530177984021837
CHEMBL3957193,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,12900.0,nM,4.889410289700751
CHEMBL3891495,O=C(c1ccc2cc(Oc3cccc(C(F)(F)F)n3)ccc2n1)N1CCNCC1,12800.0,nM,4.892790030352131
CHEMBL3960534,O=C(c1ccc2cc(Oc3cc(C(F)(F)F)ccn3)ccc2n1)N1CCNCC1,7300.0,nM,5.136677139879544
CHEMBL3924034,O=C(c1ccc2cc(Oc3ccc(OC(F)(F)F)cn3)ccc2n1)N1CCNCC1,12800.0,nM,4.892790030352131
CHEMBL3928398,O=C(c1ccc2cc(Oc3cnc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,18600.0,nM,4.730487055782084
CHEMBL3946117,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNC(C(F)(F)F)C1,30000.0,nM,4.522878745280337
CHEMBL3971533,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCN(CC(F)(F)F)CC1,18900.0,nM,4.723538195826756
CHEMBL3965189,O=C(NC1CCOC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,8800.0,nM,5.055517327849832
CHEMBL3896057,O=C(N[C@@H]1CCOC1=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,30000.0,nM,4.522878745280337
CHEMBL3950180,O=C(NC1CCC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,30000.0,nM,4.522878745280337
CHEMBL3929432,O=C(N[C@H]1C[C@@H](O)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,20000.0,nM,4.698970004336019
CHEMBL3942849,O=C(NC1CC(F)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,30000.0,nM,4.522878745280337
CHEMBL3969113,O=C(NC1CC(F)(F)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,30000.0,nM,4.522878745280337
CHEMBL3939162,CS(=O)(=O)CCNC(=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,30000.0,nM,4.522878745280337
CHEMBL3935365,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCC1,26400.0,nM,4.578396073130169
CHEMBL3934019,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC(F)(F)C1,30000.0,nM,4.522878745280337
